ID,ARTISTE, PAYS,TITRE,ANNÉE ,ÉTIQUETTES,STYLE (S),TOP 250 TEXTES FRANÇAIS ,AUTEURS,LIENS ÉCOUTE STREAMING 
top-250-175,Metronomy,Royaume-Uni,The English Riviera,2011,Because,Indie pop/alternatif,"L’espace d’un instant, l’appétit de Joseph Mount pour le pendant glacial de la new-wave (Soft Cell, Devo...) a revêtu un jour admirablement léger, efficace et rassembleur, et on a cru que l’avenir de la pop lui appartenait. Tout, de cet album, évoque brillamment l’insouciance : le groove vacancier de We Broke Free, la mélodie ensoleillée de Everything Goes My Way, les claviers crépusculaires de The Look, le crescendo bouillonnant de Corinne... Ce qui n’exclut pas une finesse épatante dans la composition, dans les arrangements et dans la réalisation. ",Olivier Lalande,https://open.spotify.com/album/716fnrS2qXChPC3J2X73pK?si=bzG3C8rrRHWAdgVog4ONPA
top-250-176,Micachu & The Shapes,Royaume-Uni,Never,2012,Rough Trade,Abstract/pop expérimentale/noise pop,"S'étant déjà fait remarquer avec Jewellery, son premier album paru en 2009, Mica Levi (Micachu) dévoile sur Never toute l'étendue de son originalité. Débordants d'idées folles, adoptant une vision musicale complètement éclatée, voire expérimentale, Micachu et ses Shapes demeurent tout de même dans les limites de la «pop». Certains y entendent un peu de grime, de dubstep ou d’électro, d'autres y décèleront des accents de rock indie lo-fi, de no wave... Mais en fait, Micachu & The Shapes ne ressemblent à rien. Ils ont leur truc, unique, génial. ",Patrick Baillargeon ,https://play.google.com/music/preview/B3iddidgskrodxd7lhrny3k4pkq?play=1
top-250-177,Michael Brun,Haïti / États-Unis,Lokal,2019,Kid Coconut,Afro-électro/konpa/rara/rasin/vaudou/troubadour,"Les Haïtiens dansent le kompa sans cesse depuis bientôt 65 ans et le rock vaudou depuis le début des années 1990. Il fallait bien une jeune recrue avec le regard rivé sur l’avenir pour dépoussiérer le répertoire et rebrancher tout ça! Fils du chanteur de Skandal, Patrick Brun, qui annonçait en 1988 le triomphe d’une nouvelle génération férue d’afro-électro, Michael est ce whiz kid visionnaire qui fait le boulot les doigts dans le nez en utilisant au passage les voix de BélO, Eddy Boukan Ginen François et Coralie Hérard. À la fois intelligent, opportuniste… et irrésistible ! ",Ralph Boncy,https://open.spotify.com/album/2tJF2pIy9E28Jv8tfYAkWn
top-250-178,Mitski,États-Unis,Be the Cowboy,2018,Dead Oceans,Indie rock/art pop/new wave/psych folk,"Cinquième album studio de Mitski Miyawaki, Be the Cowboy est celui qui l'a fait naître internationalement.  L’Américaine (de souches occidentale et japonaise) fait preuve de grande subtilité dans ses choix de réalisation et arrangements. Elle se démarque pour l’intelligence de son propos, son raffinement littéraire évident, sa vaste culture pop (indie rock, art pop, new wave, psych-folk), ses talents de mélodiste, bref sa vision de songwriter. Voilà une des voix féminines les plus fortes du rock indé et de l’art pop anglo-américains. ",Alain Brunet,https://open.spotify.com/album/653wRjqO0GOZPQPcXpeAXD?autoplay=true&v=L
top-250-179,Mr. Fingers,États-Unis,Cerebral Hemispheres,2018,Alleviated Records,Électronique/house/deep house,"Considéré comme le représentant par excellence de la deep house grâce à son tube Can You Feel It (1986), Mr. Fingers, alias Larry Heard, prouve avec ce premier album en 25 ans qu’il est toujours souverain en son royaume. À l’image des deux hémisphères du cerveau, on passe de morceaux conçus pour la danse à des pièces plus contemplatives aux accents jazz et soul. Réminiscences latines, jamaïcaines, portugaises (fado) et indiennes (raga) ouvrent la porte d’un monde à la fois intimiste, universel et métissé. ",Elsa Fortant,https://www.youtube.com/watch?v=j4Yf-vChaW0&t=64s https://open.spotify.com/album/46sews77v3EoXe6PzYmYdD?si=dHBpce9AQ7mD6zdoWOujww
top-250-180,My Bloody Valentine,Royaume-Uni,m b v,2013,MBV Records,Shoegaze,"Retour inespéré de la formation anglaise à qui l’on doit Loveless, chef-d’œuvre ultime du shoegaze des années 1990. m b v en est la suite logique; on y entend les mêmes tons de guitares perfectionnés par Kevin Shield, les voix des deux interprètes en retrait et les multiples couches de textures en fond de toile. Bien qu’inégal, l’album confirme malgré tout que My Bloody Valentine est toujours maître du son qu’il a inventé, maintes fois émulé au courant de la dernière décennie. ",Dominic Berthiaume,https://www.youtube.com/watch?v=dXyAMxe5nnI
top-250-181,Nails,États-Unis,You Will Never Be One of Us,2016,Nuclear Blast Records,Power violence/grind punk/death metal,"Dans la catégorie musique qui, simultanément, défoule et prend aux tripes, You Will Never Be One of Us n’a pas son pareil. À une époque où la plupart des groupes se fendent en quatre pour offrir des productions léchées au point d’en être aseptisées, le 3e disque du groupe californien est comme un vent de fraîcheur à nos oreilles. C’est un peu sale, mais ça vient du cœur et on ne s’en fatigue pas.  ",Christine Fortier,https://open.spotify.com/album/0mcy7rGwHhNsPQTaNbvaac?autoplay=true&v=L
top-250-182,Napalm Death,Royaume-Uni,Apex Predator-Easy Meet ,2015,Century Media Records ,Grindcore/death metal/punk/industriel/sludge,"Le groupe britannique – qu’on pourrait qualifier de royauté à ce stade-ci de sa prolifique carrière de 38 ans – n’est pas devenu un incontournable du grindcore par hasard. Apex Predator – Easy Meet combine tous les éléments qu’on aime chez Napalm Death: vélocité, agressivité, textes qui dénoncent avec justesse tout ce qui ne va pas dans notre société de consommation, rythmiques accrocheuses… Le 15e album de Napalm Death est un excellent exemple de leur constance et de leur pertinence.",Christine Fortier,https://www.deezer.com/fr/album/11611654?autoplay=true 
top-250-183,Ne Obliviscaris,Australie,Citadel ,2014,Season Of Mist ,Death black metal/progressive metal/jazz,"Le 3e album du groupe australien, qui est aussi celui qui les a fait connaître en Amérique du Nord, prouve qu’on peut mettre les mots metal extrême et intellectuel dans la même phrase. Ne Obliviscaris n’est pas la seule formation qui compose de la musique qui s’adresse autant au cœur qu’aux méninges. Cela dit, il se différencie en y incluant des arrangements de cordes (violon et violoncelle) qui lui donnent une petite touche cérébrale unique et le hisse au-dessus de la mêlée. ",Christine Fortier,https://neobliviscarissom.bandcamp.com/album/citadel
top-250-184,Nick Cave & the Bad Seeds,Australie / Royaume-Uni,Skeleton Tree,2016,Bad Seed Ltd.,Avant rock/ambient/expérimental,"La mort d’un enfant, sans conteste la plus aiguë des souffrances que peut vivre un parent, devint l’un des matériaux incontournables d’une oeuvre magistrale, à la fois ancrée dans l'esthétique des Bad Seeds, dans la plume acérée de Nick Cave et dans son crooning d’outre-tombe. Visionnaire dans sa réalisation comme dans son exécution, l’album Skeleton Tree est le liant d’une trilogie imaginée par l’auteur, compositeur et interprète australien, magnifiée par Warren Ellis, inséparable compagnon. L’aventure avait commencé en 2013 avec Push the Sky Away et se conclut en 2019 avec Ghosteen, projets de même inspiration, au confluent de l’avant-rock, de l’ambient électronique et de la poésie chansonnière. ",Alain Brunet,https://www.deezer.com/en/track/131661710
top-250-185,Nicole Lizée ,Canada ,Bookburners ,2014,Centredisques ,Classique contemporain ,"La lauréate du prix Opus Compositrice de l’année en 2019 a beau être prolifique, le mélomane qui n’a pas la chance d’entendre ses œuvres en concert ne dispose que d’une poignée de disques sur lesquels jeter son dévolu. Et encore, celles-ci sont le plus souvent avec les pièces d’autres compositeurs. Mais pas sur celui-ci. Regroupant sur CD et DVD cinq pièces du début de la décennie, Bookburners constitue une excellente introduction à son travail. On y retrouve notamment ses fameuses Hitchcock Études où elle déconstruit avec force ruptures, glitches, scratch-vidéo et rythmes hachurés, l’univers du maître du suspense. À découvrir. ",Michel Rondeau,https://open.spotify.com/album/56h39h6SBSUkj9ez7sXZBN 
top-250-186,Nicole Mitchell,États-Unis,Mandorla Awakening II: Emerging Worlds ,2017,FPE Records,Jazz/free jazz/musique contemporaine/blues/r & b/rock/funk/gospel/hip-hop ,"Commande du Museum of Contemporary Art Chicago où elle a été enregistrée en concert à l’occasion des 50 ans de l’AACM (Association for the Advancement of Creative Musicians), cette fable afro-futuriste nous projette en 2099 dans une société dystopique au bord du chaos. Ça, c’est la toile de fond, ce qui nous intéresse, c’est la trame musicale qui lui donne vie. Prenez la flûte de madame Mitchell, plongez-la dans une marmite avec violon, violoncelle, banjo, oud, shamisen, shakuachi, guitare et basse électriques, theremin et percussions, ajoutez-y une pincée d’effets électroniques et quelques textes de poésie déclamée, faites mijoter en touillant. Vous obtiendrez un pot-au-feu consistant et formidablement kaléidoscopique.  ",Michel Rondeau,https://fperecs.bandcamp.com/album/mandorla-awakening-ii-emerging-worlds
top-250-187,Nils Frahm,Allemagne,All Melody,2018,Erased Tapes,Électronique/ambient/néoclassique,"Dès les premières mesures, il apparaît évident que le compositeur allemand invite l’auditeur à un périple introspectif et singulier. Nichées entre la musique moderne de tradition classique et l’électronica, entre le folklore nouvel âge, la musique sacrée et l’ambient aux vertus cinématographiques, ses musiques hybrides joignent les vertus des musiques instrumentales et synthétiques, dont les chœurs ajoutent énormément aux ambiances éthérées. Beauté et enchantement sont au rendez-vous. ",Pascal Deslauriers,https://www.deezer.com/fr/album/86017202
top-250-188,Ninos Du Brasil,Italie,Vida Eterna,2017,La Tempesta International,Électronique/expérimental/batucada/industriel ,"Lorsqu’un album affiche des cœurs à côté de presque tous ses morceaux dans votre discothèque numérique, c’est le signe qu’il s’y déroule quelque chose d’exceptionnel. C’est exactement le cas ici. Le duo italien adopte une formule totalement déjantée de techno tribale fortement pimentée de musique brésilienne. Vous l’aurez deviné, les percussions assourdissantes sont au rendez-vous. L'extraordinaire Vida Eterna ne vous fera pas seulement danser, elle vous plongera aussi dans un état de transe profonde. Un formidable magma d’influences agité avec fougue par ses créateurs. ",William Paulhus,https://ninosdubrasil.bandcamp.com/album/vida-eterna 
top-250-189,Noname,États-Unis,Room 25,2018,Autoproduction,Hip-hop/soul/R&B/jazz,"Sous le pseudo Noname, Fatimah Nyeema Warner fut d’abord remarquée en 2016 pour son mixtape Telefone, pour le moins prometteur. Room 25, un premier album lancé en 2018, positionnait clairement la jeune femme de Chicago au sommet du raffinement afro-américain. La crédibilité de sa diffraction autobiographique, la pertinence de ses observations, la justesse de sa plume, son très joli côté pince-sans-rire, la souplesse et et la belle articulation de son flow, la douceur de sa voix, son ouverture au jazz dans un contexte hip-hop / R&B, voilà autant de caractéristiques qui font de Noname un nom important du hip-hop.",Alain Brunet,https://nonameraps.bandcamp.com/album/room-25
top-250-190,NxWorries (Anderson.Paak & Knxwledge),États-Unis,Yes Lawd!,2016,Stones Throw Records,Hip-hop/soul/R&B/jazz,"De concert avec le très doué beatmaker knxwledge, le désormais célèbre Anderson .Paak avait étoffé sa proposition R&B/ funk/jazz via l’opus Yes Lawd!, lancé peu après Malibu, un album plus consensuel, néanmoins excellent. Permettons-nous de souligner notre préférence pour Yes Lawd!, dont l’environnement numérique confère au tandem une approche plus visionnaire. De concert avec son fabuleux groupe, le batteur, chanteur et rapper afro-asiatique de Los Angeles avait adapté pour la scène une part important de Yes Lawd!, mirobolante déclinaison de l’excellence hip-hop/R&B en cette décennie qui s’achève. On peut ainsi conclure que ces deux albums demeurent intrinsèquement liés… et que l’année 2016 fut un sommet pour le surdoué Anderson .Paak. ",Alain Brunet,https://nxworries.bandcamp.com/
top-250-191,Obia le Chef,Canada / Québec,Soufflette,2018,Disques 7ième Ciel,Hip-hop,"Réjouissons-nous que la parution de Soufflette, d’Obia le Chef, ait fait péter le cercle des initiés. De trop rares exégètes étaient au fait des mixtapes ou street albums et de la réputation de redoutable jouteur oratoire de ce MC aux aptitudes éclatantes. Célébrons donc la mise au jour de Soufflette, un album assis sur des textes consistants, un flow hyperfluide, la participation de Roi Heenok et de Caballero & JeanJass, puis des rythmes conçus par une escouade de producteurs comprenant Kaytranada et Benny Adam, qui a coréalisé cet album d’ores et déjà marquant. ",Luc Marchessault,https://obialechef.bandcamp.com/album/soufflette
